AMT_CREDIT_MAX_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,CREDIT_ACTIVE,CREDIT_CURRENCY,CREDIT_DAY_OVERDUE,CUST_ID,DAYS_CREDIT,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,SK_BUREAU_ID,SK_ID_CURR
0,61,7948,2175,0,0,1,USD,0,77819,34,115,50,47093,47093
0,786,9112,2698,0,0,1,USD,0,77820,361,65,0,47094,47094
0,272,9230,1583,0,0,1,USD,0,77822,46,289,45,47095,47095
9736,496,5361,1121,0,0,1,USD,0,77823,315,16,0,47096,47096
0,10,9342,860,0,55,1,USD,0,77824,182,49,0,47097,47097
0,879,4061,304,0,0,1,USD,0,77826,87,183,0,47098,47098
0,746,1256,2187,271,0,1,USD,48,77827,134,26,0,47099,47099
4485,442,2537,1205,0,0,1,USD,0,77829,10,222,0,47100,47100
0,714,5020,1869,0,0,1,USD,0,77830,122,11,0,47101,47101
0,816,2510,2200,0,0,1,USD,0,77832,177,198,0,47102,47102
0,414,876,1764,0,0,1,USD,0,77833,45,122,0,47103,47103
0,945,5042,2840,0,0,1,USD,0,77835,18,423,0,47104,47104
0,695,7833,2933,0,0,1,USD,0,77836,38,307,0,47105,47105
0,560,1283,882,0,0,1,USD,0,77838,23,122,45,47106,47106
0,553,4694,2452,0,0,1,USD,0,77840,58,207,0,47107,47107
0,817,7753,584,0,0,1,USD,0,77841,55,122,0,47108,47108
0,263,5394,1762,0,0,0,USD,0,77845,69,145,0,47109,47109
0,477,9500,965,0,0,1,USD,0,77846,218,20,0,47110,47110
0,976,5145,1918,0,0,1,USD,0,77847,8,109,0,47111,47111
6658,502,8832,1330,0,0,1,USD,0,77848,56,117,0,47112,47112
0,54,4168,2504,0,0,1,USD,0,77850,40,104,0,47113,47113
0,453,4781,2645,0,0,1,USD,0,77852,297,41,0,47114,47114
0,392,6411,1249,0,0,1,USD,0,77859,6,318,0,47115,47115
0,261,4122,873,0,0,1,USD,0,77860,115,56,0,47116,47116
0,547,9310,920,0,0,1,USD,0,77862,106,10,0,47117,47117
0,380,574,1319,0,0,1,USD,0,77863,153,61,0,47118,47118
0,96,2394,1994,0,0,1,USD,0,77864,198,28,160,47119,47119
9331,224,1305,1766,0,0,1,USD,0,77866,223,49,0,47120,47120
0,360,8592,2214,0,0,0,USD,0,77867,50,104,0,47121,47121
0,90,1794,988,0,0,1,USD,0,77869,25,109,0,47122,47122
0,775,3192,2822,0,0,1,USD,0,77873,73,106,0,47123,47123
0,336,7009,611,0,0,1,USD,0,77876,43,329,0,47124,47124
0,705,290,2340,0,0,0,USD,0,77879,135,61,60,47125,47125
0,450,1108,1529,0,0,1,USD,0,77880,214,63,0,47126,47126
0,947,2510,632,0,0,1,USD,0,77881,66,158,0,47127,47127
0,928,5370,489,0,0,1,USD,0,77883,71,214,0,47128,47128
0,229,5021,232,0,0,0,USD,0,77884,37,206,75,47129,47129
0,826,5975,1940,0,0,1,USD,0,77885,20,115,-65,47130,47130
0,222,5151,2010,0,0,1,USD,0,77886,171,171,135,47131,47131
0,650,5605,467,0,0,1,USD,0,77892,232,69,0,47132,47132
0,205,506,190,0,0,0,USD,0,77893,10,100,0,47133,47133
0,778,1056,877,114,0,0,USD,39,77894,19,127,0,47134,47134
0,813,5765,2894,0,0,1,USD,0,77895,189,67,0,47135,47135
0,250,7000,766,0,0,1,USD,0,77898,56,102,0,47136,47136
0,268,472,2757,0,0,1,USD,0,77900,232,16,0,47137,47137
0,778,8934,1440,0,63,1,USD,0,77909,19,135,0,47138,47138
0,292,203,267,0,0,0,USD,0,77910,49,119,0,47139,47139
0,294,5895,2770,0,0,0,USD,0,77912,73,164,0,47140,47140
0,223,6965,879,0,0,1,USD,0,77914,22,102,210,47141,47141
0,513,7120,2276,0,0,1,USD,0,77915,441,63,105,47142,47142
0,772,989,844,0,0,1,USD,0,77918,115,44,-10,47143,47143
588,76,5728,1748,0,0,1,USD,0,77920,48,135,0,47144,47144
0,696,3016,2419,0,0,1,USD,0,77922,219,48,65,47145,47145
0,423,3169,2734,0,0,1,USD,0,77924,40,127,0,47146,47146
0,670,753,100,0,0,1,USD,0,77925,75,191,0,47147,47147
0,348,3596,389,0,0,0,USD,0,77927,37,101,0,47148,47148
0,176,4308,1934,0,0,1,USD,0,77928,69,103,150,47149,47149
0,469,1491,1142,0,0,1,USD,0,77930,81,148,0,47150,47150
0,412,6309,1104,0,0,1,USD,0,77931,0,197,0,47151,47151
0,809,6397,1102,0,0,0,USD,0,77933,162,70,0,47152,47152
0,531,6940,1506,0,0,1,USD,0,77935,97,114,0,47153,47153
0,82,595,1020,0,0,1,USD,0,77939,217,20,0,47154,47154
0,639,1882,2097,0,0,1,USD,0,77940,14,146,0,47155,47155
0,210,1961,14,0,42,1,USD,0,77942,37,107,0,47156,47156
0,52,8494,1243,0,0,1,USD,0,77943,74,104,0,47157,47157
0,159,4214,2198,0,100,1,USD,0,77944,35,117,0,47158,47158
0,739,8750,2827,0,0,1,USD,0,77946,14,113,0,47159,47159
0,946,1787,413,0,0,1,USD,0,77948,116,71,0,47160,47160
0,315,5831,2109,0,0,1,USD,0,77950,149,57,0,47161,47161
0,527,9141,2263,0,0,1,USD,0,77953,432,100,50,47162,47162
0,376,1483,1784,0,0,1,USD,0,77954,76,136,0,47163,47163
0,241,7109,241,0,0,1,USD,0,77955,55,116,0,47164,47164
0,513,5662,1067,0,0,1,USD,0,77956,166,3,240,47165,47165
0,876,2884,1612,47,0,1,USD,52,77959,7,173,0,47166,47166
0,38,1708,1619,0,0,1,USD,0,77962,91,122,0,47167,47167
0,199,6842,908,0,0,1,USD,0,77963,35,145,0,47168,47168
0,253,8312,792,0,0,1,USD,0,77965,55,204,0,47169,47169
0,764,7448,1313,0,0,1,USD,0,77967,102,352,0,47170,47170
0,69,4108,1732,0,93,1,USD,0,77968,177,95,0,47171,47171
0,765,6895,2428,0,34,0,USD,0,77969,78,190,0,47172,47172
0,864,3584,2213,41,0,1,USD,32,77970,9,141,0,47173,47173
0,970,9428,1790,0,0,1,USD,0,77971,57,134,60,47174,47174
0,389,309,2391,0,0,1,USD,0,77972,13,240,5,47175,47175
0,276,4152,1234,0,0,0,USD,0,77973,11,112,175,47176,47176
0,741,3913,1984,134,0,1,USD,33,77974,20,201,0,47177,47177
0,379,3564,781,112,0,1,USD,34,77976,13,117,30,47178,47178
0,960,2282,1746,0,0,1,USD,0,77978,5,100,0,47179,47179
0,720,7555,154,0,0,1,USD,0,77979,29,175,0,47180,47180
0,908,9971,1375,0,0,1,USD,0,77981,526,77,0,47181,47181
0,603,675,1511,0,0,1,USD,0,77982,2,104,0,47182,47182
0,333,7704,2250,0,0,1,USD,0,77983,212,47,10,47183,47183
0,957,717,655,0,0,0,USD,0,77985,34,112,0,47184,47184
0,295,3241,1362,0,0,1,USD,0,77986,151,138,0,47185,47185
0,434,6224,1946,0,38,0,USD,0,77988,112,150,205,47186,47186
0,682,3872,611,0,0,1,USD,0,77992,25,165,0,47187,47187
0,282,3033,2551,0,0,1,USD,0,77993,229,32,225,47188,47188
0,238,4590,536,19,0,1,USD,74,78001,31,117,0,47189,47189
0,319,5289,1822,0,0,1,USD,0,78004,169,0,0,47190,47190
0,346,8945,1929,0,0,0,USD,0,78006,43,194,0,47191,47191
0,915,6293,2548,0,0,1,USD,0,78008,6,156,0,47192,47192
0,83,6378,993,0,0,0,USD,0,78009,36,120,0,47193,47193
0,915,129,172,0,0,1,USD,0,78010,160,134,0,47194,47194
0,120,7038,2788,0,0,1,USD,0,78011,212,59,0,47195,47195
0,287,7589,1742,0,0,1,USD,0,78016,49,114,-10,47196,47196
0,322,6046,2131,74,0,1,USD,95,78020,107,116,110,47197,47197
0,481,6851,651,0,0,1,USD,0,78021,102,18,0,47198,47198
0,562,9082,948,0,41,1,USD,0,78022,38,101,35,47199,47199
3248,992,3514,1319,0,0,1,USD,0,78024,135,40,5,47200,47200
0,280,8367,2982,0,0,1,USD,0,78026,27,105,0,47201,47201
8055,499,1277,2802,0,0,1,USD,0,78027,13,442,0,47202,47202
0,392,1155,2030,0,0,0,USD,0,78028,447,9,0,47203,47203
0,394,2730,142,0,0,1,USD,0,78029,314,75,0,47204,47204
0,312,5686,1268,0,0,1,USD,0,78030,32,208,0,47205,47205
1422,104,1982,1006,0,0,1,USD,0,78031,13,169,0,47206,47206
5150,833,9127,2652,0,0,1,USD,0,78032,2,115,10,47207,47207
0,628,594,2113,0,0,1,USD,0,78036,10,142,0,47208,47208
0,17,1958,2644,0,0,1,USD,0,78037,138,60,0,47209,47209
0,916,1756,40,0,0,1,USD,0,78039,9,205,0,47210,47210
0,362,9247,2558,0,0,1,USD,0,78040,210,192,0,47211,47211
0,826,830,622,0,0,1,USD,0,78043,44,134,0,47212,47212
0,237,2697,2732,0,0,1,USD,0,78044,74,140,60,47213,47213
0,777,5381,1905,69,0,1,USD,100,78045,163,2,0,47214,47214
0,988,3671,534,0,0,1,USD,0,78046,247,35,0,47215,47215
0,47,4469,1904,0,0,1,USD,0,78048,259,65,0,47216,47216
0,858,3163,410,0,0,1,USD,0,78050,66,229,270,47217,47217
0,504,4551,2558,0,0,0,USD,0,78051,184,54,0,47218,47218
0,1000,6294,2351,0,0,1,USD,0,78055,8,113,200,47219,47219
0,61,1904,778,0,0,1,USD,0,78056,146,253,0,47220,47220
0,821,9366,1929,0,0,0,USD,0,78059,98,299,0,47221,47221
0,821,9653,1464,0,0,1,USD,0,78062,94,125,0,47222,47222
0,639,5092,881,0,0,1,USD,0,78065,436,9,125,47223,47223
0,916,3202,1785,0,0,1,USD,0,78068,55,152,0,47224,47224
0,208,5164,2112,0,0,1,USD,0,78069,81,132,0,47225,47225
0,940,9122,2429,138,0,1,USD,90,78070,21,116,0,47226,47226
0,597,5401,641,0,0,1,USD,0,78071,259,17,0,47227,47227
0,904,343,2790,0,0,1,USD,0,78072,61,197,0,47228,47228
0,777,2881,684,0,0,1,USD,0,78073,16,142,0,47229,47229
0,664,2124,755,0,0,1,USD,0,78075,75,138,0,47230,47230
0,832,3480,38,0,0,1,USD,0,78076,13,184,0,47231,47231
0,463,1397,1314,0,0,1,USD,0,78077,41,136,40,47232,47232
0,630,9236,579,0,0,1,USD,0,78079,50,139,0,47233,47233
0,420,4525,1211,51,0,1,USD,71,78081,63,369,0,47234,47234
0,43,9842,1385,0,49,1,USD,0,78082,200,29,0,47235,47235
0,615,3290,1074,0,0,1,USD,0,78084,1,122,0,47236,47236
0,959,7502,2948,0,0,1,USD,0,78085,0,216,0,47237,47237
0,408,4297,2580,0,0,1,USD,0,78088,102,52,140,47238,47238
0,848,5552,1187,0,0,1,USD,0,78090,68,109,0,47239,47239
0,532,6349,1898,0,0,0,USD,0,78093,113,118,0,47240,47240
4794,44,1496,2362,0,0,1,USD,0,78097,62,161,0,47241,47241
0,776,8629,2155,0,0,1,USD,0,78101,139,142,0,47242,47242
0,192,9520,98,0,0,1,USD,0,78102,34,232,0,47243,47243
0,960,6846,1247,0,0,1,USD,0,78105,333,6,340,47244,47244
0,424,8669,500,0,0,1,USD,0,78106,52,135,200,47245,47245
0,300,485,1049,0,0,1,USD,0,78107,54,219,110,47246,47246
0,260,5041,2920,0,70,1,USD,0,78110,63,114,0,47247,47247
0,589,4457,138,0,0,1,USD,0,78112,32,124,0,47248,47248
0,587,9982,1574,0,0,1,USD,0,78113,100,128,0,47249,47249
0,440,9926,1523,0,0,1,USD,0,78114,266,3,0,47250,47250
0,362,6342,768,0,0,1,USD,0,78115,75,212,0,47251,47251
0,618,6934,1044,0,0,1,USD,0,78122,131,98,0,47252,47252
0,170,2540,2410,0,0,1,USD,0,78123,45,121,0,47253,47253
0,772,2855,1499,0,60,1,USD,0,78124,13,134,0,47254,47254
0,348,8970,2849,0,0,1,USD,0,78128,95,242,0,47255,47255
0,838,4956,646,0,0,0,USD,0,78134,100,8,10,47256,47256
0,589,8310,2896,0,0,1,USD,0,78136,192,362,0,47257,47257
0,833,1279,996,0,0,1,USD,0,78138,221,161,0,47258,47258
0,987,2284,1999,0,0,1,USD,0,78139,171,230,0,47259,47259
0,633,4138,945,0,0,1,USD,0,78140,144,141,-40,47260,47260
0,831,4431,928,0,0,0,USD,0,78141,4,165,0,47261,47261
0,192,4171,198,0,0,1,USD,0,78142,175,164,-90,47262,47262
0,736,4364,385,0,0,1,USD,0,78144,21,196,0,47263,47263
0,937,5724,261,0,0,1,USD,0,78147,10,138,0,47264,47264
0,906,634,1277,31,38,1,USD,91,78149,360,146,0,47265,47265
0,210,403,2679,0,0,1,USD,0,78150,87,127,0,47266,47266
0,296,6303,5,0,0,1,USD,0,78152,65,149,5,47267,47267
0,692,2668,2397,0,0,1,USD,0,78153,82,149,0,47268,47268
0,484,3952,941,0,0,1,USD,0,78155,45,117,0,47269,47269
0,475,9277,2082,0,0,1,USD,0,78156,61,262,165,47270,47270
0,681,7925,2795,0,0,0,USD,0,78159,76,236,225,47271,47271
7638,916,71,1910,0,0,1,USD,0,78160,9,145,0,47272,47272
0,323,377,1890,0,0,1,USD,0,78163,204,80,0,47273,47273
0,174,9066,1103,0,0,1,USD,0,78165,58,221,45,47274,47274
0,71,3043,2375,0,0,0,USD,0,78170,30,111,0,47275,47275
0,628,8529,1023,0,0,1,USD,0,78171,156,9,0,47276,47276
0,890,9344,65,0,0,1,USD,0,78172,95,133,185,47277,47277
0,930,8333,1297,0,0,1,USD,0,78175,3,112,140,47278,47278
0,459,1791,2129,0,0,1,USD,0,78176,54,204,0,47279,47279
0,868,5957,1981,0,55,1,USD,0,78177,118,1,0,47280,47280
0,634,4225,1671,0,0,0,USD,0,78178,112,123,0,47281,47281
0,691,3052,2926,0,67,1,USD,0,78179,52,153,0,47282,47282
0,680,8074,2768,0,0,1,USD,0,78181,113,37,105,47283,47283
0,827,2146,1062,0,0,1,USD,0,78183,172,46,70,47284,47284
0,858,3988,2853,0,0,1,USD,0,78186,44,182,0,47285,47285
0,431,9732,2952,0,0,1,USD,0,78188,97,103,125,47286,47286
0,355,9245,822,3,0,0,USD,57,78189,44,146,0,47287,47287
0,78,3654,2494,0,0,1,USD,0,78191,4,180,0,47288,47288
0,270,3476,2951,0,0,0,USD,0,78194,144,51,0,47289,47289
0,620,9383,2435,0,0,1,USD,0,78197,217,10,0,47290,47290
0,692,9972,2571,0,0,0,USD,0,78199,39,136,0,47291,47291
0,906,1848,2248,0,0,0,USD,0,78200,34,110,0,47292,47292
2214,612,8401,1289,0,0,1,USD,0,78204,64,120,190,47293,47293
0,827,5450,699,0,0,1,USD,0,78206,98,165,0,47294,47294
0,383,6217,1175,0,0,1,USD,0,78210,29,198,185,47295,47295
0,369,2725,771,0,0,1,USD,0,78212,203,80,0,47296,47296
4088,602,5243,1568,0,0,1,USD,0,78214,165,9,0,47297,47297
0,378,494,1926,0,0,0,USD,0,78219,276,10,70,47298,47298
0,503,8295,1645,0,0,1,USD,0,78221,31,142,0,47299,47299
0,333,554,413,0,0,1,USD,0,78222,345,70,0,47300,47300
0,445,4690,1587,0,0,1,USD,0,78223,131,111,0,47301,47301
0,445,1224,1794,0,0,1,USD,0,78224,30,134,0,47302,47302
0,342,131,1311,0,0,0,USD,0,78227,22,221,0,47303,47303
0,996,7297,357,0,0,1,USD,0,78228,45,111,0,47304,47304
0,664,3448,2855,0,0,1,USD,0,78229,68,175,0,47305,47305
0,718,9257,2965,0,0,1,USD,0,78230,194,8,75,47306,47306
0,100,3132,153,0,0,1,USD,0,78231,63,305,0,47307,47307
0,709,5567,1492,0,0,0,USD,0,78233,330,85,90,47308,47308
0,380,8148,1011,0,0,1,USD,0,78235,189,156,0,47309,47309
0,314,8175,2103,0,0,1,USD,0,78236,215,31,0,47310,47310
0,46,3321,2273,0,0,1,USD,0,78237,130,83,0,47311,47311
5594,543,6218,2239,0,0,1,USD,0,78240,11,110,0,47312,47312
0,255,2732,489,0,0,1,USD,0,78242,150,57,0,47313,47313
0,840,1528,2533,0,42,1,USD,0,78244,89,260,0,47314,47314
0,258,8392,1619,0,0,1,USD,0,78246,56,136,350,47315,47315
0,913,2782,249,0,0,1,USD,0,78248,50,114,0,47316,47316
0,264,127,2346,0,0,1,USD,0,78249,6,349,0,47317,47317
0,633,674,633,0,0,1,USD,0,78250,15,115,0,47318,47318
0,657,8159,2775,0,0,1,USD,0,78251,11,279,0,47319,47319
0,262,8040,2984,0,0,0,USD,0,78252,78,159,0,47320,47320
0,679,2580,1451,0,0,1,USD,0,78256,4,111,0,47321,47321
0,948,7158,1329,0,0,1,USD,0,78257,115,449,180,47322,47322
0,715,6320,14,0,0,1,USD,0,78258,149,234,0,47323,47323
0,968,992,1901,0,0,1,USD,0,78259,177,86,0,47324,47324
0,732,5363,1706,0,0,1,USD,0,78260,229,27,30,47325,47325
0,90,1678,1966,0,0,1,USD,0,78264,42,127,0,47326,47326
0,663,4667,2732,0,0,1,USD,0,78266,39,101,300,47327,47327
0,137,5633,1306,60,0,1,USD,87,78267,246,17,25,47328,47328
0,739,8771,945,0,0,1,USD,0,78271,176,28,0,47329,47329
0,947,6055,2146,0,0,1,USD,0,78275,36,114,120,47330,47330
0,140,9216,449,55,80,1,USD,70,78276,64,130,0,47331,47331
0,227,4454,1795,0,0,1,USD,0,78279,54,265,0,47332,47332
6885,376,6748,171,0,0,0,USD,0,78281,19,172,5,47333,47333
0,711,8954,565,0,0,0,USD,0,78282,35,275,0,47334,47334
0,613,3853,2140,0,0,1,USD,0,78283,67,163,0,47335,47335
0,21,5498,1121,0,0,1,USD,0,78285,1,150,0,47336,47336
0,56,2087,2770,0,0,1,USD,0,78287,28,242,155,47337,47337
305,551,7517,1433,14,0,1,USD,81,78291,283,98,0,47338,47338
0,361,4962,390,0,0,1,USD,0,78294,28,123,0,47339,47339
0,962,87,175,0,0,1,USD,0,78295,19,104,0,47340,47340
0,690,6327,1968,0,0,1,USD,0,78297,20,125,0,47341,47341
0,335,6338,1378,0,0,0,USD,0,78298,20,120,0,47342,47342
0,861,3880,2499,0,0,1,USD,0,78302,122,45,-40,47343,47343
0,181,4505,1749,0,0,0,USD,0,78304,132,10,0,47344,47344
0,90,1617,2247,149,0,1,USD,60,78306,51,127,0,47345,47345
0,610,523,2648,0,0,1,USD,0,78307,59,178,0,47346,47346
0,118,2909,644,0,0,1,USD,0,78308,54,128,0,47347,47347
0,373,738,166,0,0,1,USD,0,78309,182,184,30,47348,47348
0,614,3879,2214,0,0,1,USD,0,78312,13,278,0,47349,47349
1687,31,8862,1485,0,0,1,USD,0,78317,20,262,0,47350,47350
0,429,7956,146,0,0,1,USD,0,78319,136,69,0,47351,47351
0,389,6567,1157,0,0,0,USD,0,78320,43,102,0,47352,47352
0,363,9642,107,0,0,0,USD,0,78322,10,108,0,47353,47353
0,715,9997,2571,0,0,1,USD,0,78323,158,51,315,47354,47354
0,803,7224,855,0,0,0,USD,0,78327,2,213,210,47355,47355
0,347,8304,299,0,0,1,USD,0,78328,29,109,0,47356,47356
0,400,7091,368,0,0,1,USD,0,78330,141,3,0,47357,47357
0,971,6568,2643,0,0,1,USD,0,78331,14,116,0,47358,47358
0,557,5766,1631,0,0,1,USD,0,78333,250,96,130,47359,47359
0,481,2279,1734,0,0,1,USD,0,78334,36,116,0,47360,47360
0,258,4493,1248,0,0,1,USD,0,78335,237,3,0,47361,47361
0,45,5582,1857,0,0,1,USD,0,78336,6,206,0,47362,47362
0,40,9095,2374,0,0,1,USD,0,78337,121,80,0,47363,47363
0,34,9400,967,0,0,1,USD,0,78341,154,35,0,47364,47364
0,410,7778,1215,0,0,1,USD,0,78344,6,194,0,47365,47365
0,885,1268,1066,0,0,1,USD,0,78345,2,262,0,47366,47366
0,892,7147,1228,0,0,1,USD,0,78346,40,122,30,47367,47367
0,826,9623,344,0,0,1,USD,0,78349,70,155,0,47368,47368
0,77,1136,2439,0,0,1,USD,0,78350,158,60,245,47369,47369
0,674,3649,1185,0,0,1,USD,0,78351,124,41,0,47370,47370
0,926,1189,739,0,0,1,USD,0,78352,6,103,0,47371,47371
0,120,8629,1306,0,0,1,USD,0,78356,3,191,80,47372,47372
0,135,2965,885,0,0,1,USD,0,78357,25,121,0,47373,47373
0,74,4423,429,0,0,1,USD,0,78359,33,142,0,47374,47374
0,362,71,284,0,0,1,USD,0,78361,179,68,0,47375,47375
7784,887,7812,1000,0,0,1,USD,0,78364,114,89,0,47376,47376
0,914,7572,2166,0,0,1,USD,0,78366,63,101,0,47377,47377
0,229,2336,528,0,0,0,USD,0,78368,182,82,0,47378,47378
0,360,8690,2426,0,0,1,USD,0,78369,66,102,0,47379,47379
0,26,2766,1809,0,0,1,USD,0,78371,9,128,0,47380,47380
0,152,1697,1788,0,0,1,USD,0,78373,80,176,0,47381,47381
0,142,7055,1743,0,0,1,USD,0,78377,13,136,0,47382,47382
0,24,2152,1874,0,0,0,USD,0,78381,132,41,45,47383,47383
0,121,694,1853,0,0,1,USD,0,78383,40,241,0,47384,47384
0,249,7999,1834,0,0,1,USD,0,78385,29,180,0,47385,47385
0,160,2489,2880,0,0,1,USD,0,78386,61,125,0,47386,47386
0,130,505,115,0,0,1,USD,0,78389,68,153,0,47387,47387
0,362,4328,944,0,0,1,USD,0,78393,341,13,0,47388,47388
0,868,4744,2307,0,0,1,USD,0,78396,88,142,0,47389,47389
0,422,5873,1342,0,0,0,USD,0,78402,144,96,0,47390,47390
0,634,7357,2516,0,0,1,USD,0,78403,48,223,0,47391,47391
0,175,5662,1298,0,0,1,USD,0,78404,146,12,0,47392,47392
0,241,8030,2271,0,0,1,USD,0,78405,25,183,0,47393,47393
0,750,8368,2224,0,0,1,USD,0,78410,52,190,0,47394,47394
0,515,8613,2010,0,0,0,USD,0,78411,50,177,0,47395,47395
0,651,2154,206,0,0,0,USD,0,78413,107,219,225,47396,47396
0,767,3357,417,0,0,1,USD,0,78415,6,147,0,47397,47397
0,260,5296,149,0,0,1,USD,0,78416,51,156,140,47398,47398
0,683,2241,2310,0,0,1,USD,0,78418,3,185,20,47399,47399
0,805,2970,309,0,0,1,USD,0,78419,73,148,0,47400,47400
0,225,305,1348,0,0,1,USD,0,78422,111,35,0,47401,47401
0,154,2554,59,0,0,0,USD,0,78423,171,22,0,47402,47402
0,611,109,1549,0,0,1,USD,0,78425,25,133,0,47403,47403
0,857,713,447,0,0,1,USD,0,78426,11,119,0,47404,47404
0,810,5061,1390,0,0,0,USD,0,78427,12,175,0,47405,47405
0,747,4878,2256,0,0,1,USD,0,78430,18,114,0,47406,47406
0,919,4332,360,0,0,1,USD,0,78431,258,56,0,47407,47407
0,666,2728,112,0,0,1,USD,0,78435,103,50,0,47408,47408
0,497,8916,626,0,0,1,USD,0,78437,37,233,5,47409,47409
0,632,5484,750,0,0,1,USD,0,78439,24,201,0,47410,47410
0,856,8744,979,0,0,1,USD,0,78444,109,23,0,47411,47411
0,27,8084,1314,0,0,1,USD,0,78446,134,128,0,47412,47412
0,343,2702,1079,0,0,0,USD,0,78449,15,141,0,47413,47413
0,512,1018,2376,0,0,1,USD,0,78451,203,241,0,47414,47414
0,12,8618,1946,0,0,1,USD,0,78452,34,107,0,47415,47415
0,909,2576,35,0,0,1,USD,0,78460,148,150,45,47416,47416
0,701,5670,1064,0,0,1,USD,0,78461,2,225,0,47417,47417
0,352,4350,2630,0,0,1,USD,0,78462,92,151,0,47418,47418
0,769,7981,2794,0,0,1,USD,0,78466,73,101,0,47419,47419
0,742,7951,2243,0,0,1,USD,0,78468,326,52,-65,47420,47420
0,31,2521,112,44,0,1,USD,40,78470,160,172,165,47421,47421
0,924,7125,191,0,0,1,USD,0,78472,245,40,0,47422,47422
0,639,3406,1378,0,36,1,USD,0,78474,43,259,0,47423,47423
0,920,8481,705,0,0,1,USD,0,78479,33,103,0,47424,47424
0,401,891,2795,0,0,1,USD,0,78480,269,71,0,47425,47425
0,521,7881,791,0,0,0,USD,0,78486,64,121,0,47426,47426
0,8,7545,2946,0,0,1,USD,0,78487,22,171,160,47427,47427
0,771,9569,2027,0,0,1,USD,0,78490,24,161,-10,47428,47428
0,279,1854,2218,0,0,1,USD,0,78491,179,21,0,47429,47429
0,608,1769,2671,0,0,1,USD,0,78492,4,230,0,47430,47430
1838,713,8158,149,0,0,1,USD,0,78494,60,191,0,47431,47431
0,754,9792,1452,0,0,1,USD,0,78499,58,254,0,47432,47432
0,909,9406,158,0,0,1,USD,0,78500,30,118,0,47433,47433
0,42,665,2736,21,0,1,USD,72,78501,22,250,0,47434,47434
2509,231,8168,817,0,0,1,USD,0,78503,201,10,0,47435,47435
0,246,3943,983,0,0,0,USD,0,78504,93,125,0,47436,47436
0,54,4441,1157,0,0,1,USD,0,78506,15,166,0,47437,47437
0,99,8969,1091,0,0,1,USD,0,78509,113,87,0,47438,47438
0,948,9765,346,0,0,1,USD,0,78510,56,153,-80,47439,47439
0,405,2982,1329,0,50,1,USD,0,78511,18,105,0,47440,47440
0,305,758,218,0,76,1,USD,0,78512,32,142,0,47441,47441
0,671,9205,2462,0,0,1,USD,0,78513,90,117,0,47442,47442
0,245,1108,2647,0,0,1,USD,0,78517,218,8,0,47443,47443
0,713,2550,2914,0,0,1,USD,0,78518,39,145,0,47444,47444
0,229,7017,897,0,0,1,USD,0,78520,53,164,0,47445,47445
0,864,2675,660,0,0,1,USD,0,78521,25,159,0,47446,47446
0,935,7066,2594,0,0,1,USD,0,78523,47,119,0,47447,47447
0,594,6793,2174,44,0,1,USD,92,78524,9,132,0,47448,47448
0,159,1649,1448,0,0,1,USD,0,78525,58,250,0,47449,47449
0,646,9326,2067,0,0,1,USD,0,78526,91,148,0,47450,47450
0,342,6299,804,0,0,0,USD,0,78529,142,91,-85,47451,47451
5418,950,6050,286,0,0,1,USD,0,78533,150,12,0,47452,47452
0,466,8456,2006,0,0,1,USD,0,78534,128,207,130,47453,47453
0,249,4201,1608,0,0,1,USD,0,78539,33,156,0,47454,47454
0,146,6757,802,0,0,1,USD,0,78541,65,340,0,47455,47455
0,19,6929,2134,0,0,1,USD,0,78544,8,169,0,47456,47456
0,821,8142,1057,0,0,1,USD,0,78545,31,104,0,47457,47457
1205,509,5050,752,0,0,1,USD,0,78546,47,178,0,47458,47458
0,615,6532,583,0,0,1,USD,0,78547,72,142,0,47459,47459
0,331,8505,2292,0,0,1,USD,0,78549,81,143,0,47460,47460
455,130,136,2152,0,0,1,USD,0,78551,63,268,0,47461,47461
0,121,6559,1882,251,0,1,USD,83,78552,105,79,0,47462,47462
0,489,903,2694,0,0,1,USD,0,78553,45,153,-5,47463,47463
0,222,719,1561,0,0,1,USD,0,78555,75,108,135,47464,47464
0,890,809,1848,0,0,1,USD,0,78559,48,102,0,47465,47465
0,895,2147,2242,0,0,1,USD,0,78564,16,124,0,47466,47466
9470,123,5154,1017,0,0,1,USD,0,78565,166,17,0,47467,47467
4800,699,7785,58,0,0,1,USD,0,78567,11,101,0,47468,47468
0,641,2053,195,0,0,1,USD,0,78573,18,127,0,47469,47469
0,93,1795,2869,0,0,1,USD,0,78574,319,38,0,47470,47470
0,929,2884,685,0,0,1,USD,0,78575,142,92,0,47471,47471
0,11,7592,1724,0,0,1,USD,0,78576,168,10,0,47472,47472
0,488,3137,1595,0,0,1,USD,0,78578,432,12,0,47473,47473
0,359,1744,2570,0,0,1,USD,0,78588,103,34,-45,47474,47474
0,383,4496,119,0,0,1,USD,0,78589,171,27,0,47475,47475
0,672,5633,1379,0,0,1,USD,0,78591,4,119,0,47476,47476
0,658,2604,2756,0,0,1,USD,0,78593,54,141,0,47477,47477
0,823,6456,1102,0,0,0,USD,0,78594,19,137,0,47478,47478
